23.5127,142.916,40.884,5.2,1.28,us
57.4307,-154.9686,51.1,2.9,0.24,ak
2.8162,127.2403,49.437,4.6,0.47,us
40.4136667,-124.6001667,16.97,2.46,0.13,nc
17.9555,-66.98566667,7.56,2.95,0.13,pr
17.9585,-66.98933333,8.18,2.57,0.06,pr
6.6759,126.7806,121.003,4.7,0.34,us
17.9575,-66.87783333,18.13,2.53,0.12,pr
-38.0325,176.3596,208.954,4.3,0.76,us
14.0872,-91.3552,69.093,4.6,0.4,us
38.5957,99.0242,11.667,4.1,0.51,us
40.522,-124.4258333,17.94,2.87,0.1,nc
36.5956,70.8713,213.86,4.4,0.68,us
13.019,-90.9649,10,4.4,0.9,us
-7.1661,155.9732,117.158,5,0.56,us
68.0847,-153.2298,11.111,2.6,0.26,us
38.7456,-97.028,5,2.8,0.4,us
17.965,-66.8715,16.51,2.85,0.17,pr
18.095,-67.02,20.76,2.67,0.19,pr
-19.1467,-177.285,390.161,4.6,0.97,us
18.09816667,-67.0365,21.75,2.73,0.15,pr
2.8805,127.1184,35,4.5,0.65,us
2.742,127.0444,35,4.7,0.61,us
-7.3974,128.475,162.532,4.6,0.54,us
40.3401667,-124.8648333,8.49,2.65,0.19,nc
18.95383333,-65.06866667,101.1,3.39,0.22,pr
31.61302295,-103.9802503,8.329602051,3,0.1,tx
18.1068,-67.0268,18,3.93,0.07,pr
18.82633333,-65.53733333,143.72,3.43,0.17,pr
19.6721,-65.7734,15.051,2.8,0.63,us
32.23114014,-103.0882003,14.69730632,2.7,0.2,tx
63.5757,-149.8644,122.3,2.6,0.42,ak
-2.6107,140.6554,29.072,4.7,0.45,us
36.365,-89.49,7.39,2.66,0.1,nm
17.9505,-66.95866667,9.56,2.59,0.11,pr
-3.6832,144.1303,10,4.5,0.46,us
19.05716705,-155.4221649,35.77000046,3.12,0.150000006,hv
18.015,-66.892,10.31,2.53,0.12,pr
2.7282,127.0041,61.864,4.6,0.57,us
-6.5137,129.4549,214.845,4.9,0.86,us
-15.2559,-75.6919,23.472,4.5,0.79,us
-2.8853,127.7646,41.986,4.6,0.76,us
31.61560975,-103.9970738,8.908032227,2.8,0.1,tx
17.9775,-66.83816667,16.48,2.61,0.18,pr
38.8604,22.9215,10.051,4.6,0.89,us
53.3381,-169.311,130.449,4.8,0.93,us
-21.0091,-173.7549,10,5,0.84,us
2.8146,127.0272,47.016,4.4,0.7,us
19.0683,-64.736,15,4.09,0.46,pr
36.10466667,-97.837,6.78,2.5,0.15,ok
40.3412,-127.7028,10,2.9,0.89,us
58.7598,-137.4467,10,3,0.71,us
1.9718,98.9862,137.876,4.2,0.73,us
39.7531667,-124.0403333,3.13,2.52,0.14,nc
17.86783333,-67.00933333,11.81,2.55,0.15,pr
6.9056,126.6926,143.798,4.5,0.65,us
57.3688,-33.423,10,5.3,0.59,us
-48.9243,-8.375,10,4.9,0.28,us
-15.1354,-72.0068,122.588,4.3,1.9,us
60.2602,-150.9304,61.2,2.5,0.34,ak
31.60928415,-103.9636918,8.548120117,3.1,0.1,tx
2.7891,127.0311,41.244,5.1,0.67,us
57.4012,-33.376,10,5.7,0.79,us
4.5702,95.0354,56.006,4.5,0.78,us
57.4518,-33.4184,10,4.8,0.52,us
57.4657,-33.3833,10,5.2,0.82,us
15.6225,-96.1666,21.558,4.3,1.04,us
62.8845,-151.052,107.3,2.5,0.7,ak
-12.1992,109.1515,10,4,1.02,us
5.0407,-82.6392,10,4.5,0.74,us
19.5368,-65.7323,38,3.74,0.37,pr
17.55666667,-67.72233333,20.43,3.21,0.33,pr
-27.3604,-176.5961,10,4.8,1.04,us
-2.1527,102.1545,202.953,4.4,0.68,us
51.1198,-179.2178,35,4,0.93,us
53.4144,-163.6821,47.087,3.8,0.66,us
3.0787,126.8169,57.422,4.4,0.61,us
18.98766708,-155.4071655,37.25999832,2.58,0.119999997,hv
5.984,125.7852,80.12,4.5,0.62,us
58.2581,-155.1717,0,2.5,0.53,ak
-21.599,-68.4633,144.798,4.1,0.78,us
32.40875244,-102.110685,9.170532227000002,2.5,0.1,tx
-17.6822,-178.3412,567.286,4.4,0.4,us
